latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight 
20.675,-88.373,323.5,4,1.9,2020-03-28,1715,T,72,6.0NRT,303.5,94.5,D
22.318,-99.381,329.9,1,1,2020-03-28,1715,T,65,6.0NRT,310.6,18.6,D
21.918,-98.771,337.4,1,1,2020-03-28,1715,T,72,6.0NRT,307.5,24,D
20.267,-89.408,321.5,3.4,1.7,2020-03-28,1715,T,70,6.0NRT,305.8,51.9,D
20.272,-89.413,322.8,3.4,1.7,2020-03-28,1715,T,72,6.0NRT,306.2,58.4,D
21.862,-98.836,333.1,1,1,2020-03-28,1715,T,78,6.0NRT,307.9,17.1,D
20.013,-89.31,316.4,3.5,1.8,2020-03-28,1715,T,43,6.0NRT,303.5,37.3,D
20.006,-89.278,318.1,3.6,1.8,2020-03-28,1715,T,60,6.0NRT,302.6,46.8,D
20.013,-89.283,320.8,3.6,1.8,2020-03-28,1715,T,69,6.0NRT,303,67.8,D
20.157,-90.083,322,3.1,1.7,2020-03-28,1715,T,57,6.0NRT,305.6,37.6,D
20.104,-89.974,327.8,3.1,1.7,2020-03-28,1715,T,79,6.0NRT,306.2,73.8,D
20.105,-89.979,326.5,3.1,1.7,2020-03-28,1715,T,75,6.0NRT,306.4,64.2,D
21.526,-98.743,322.8,1,1,2020-03-28,1715,T,40,6.0NRT,307.8,8.7,D
20.042,-90.203,347.4,3,1.7,2020-03-28,1715,T,93,6.0NRT,305.3,226.8,D
20.036,-90.175,321.9,3,1.7,2020-03-28,1715,T,71,6.0NRT,304.5,36.7,D
19.941,-89.704,350.3,3.3,1.7,2020-03-28,1715,T,95,6.0NRT,304.8,301.3,D
19.935,-89.673,331.1,3.3,1.7,2020-03-28,1715,T,82,6.0NRT,305.5,118.7,D
21.518,-98.744,322.2,1,1,2020-03-28,1715,T,36,6.0NRT,306.7,7.7,D
20.042,-90.209,343.4,3,1.7,2020-03-28,1715,T,91,6.0NRT,305.1,189.2,D
20.037,-90.182,327.7,3,1.7,2020-03-28,1715,T,79,6.0NRT,304.7,69.4,D
19.945,-89.709,326.8,3.3,1.7,2020-03-28,1715,T,78,6.0NRT,303.7,86.1,D
19.939,-89.678,329,3.3,1.7,2020-03-28,1715,T,80,6.0NRT,305.3,104.3,D
21.448,-98.528,343.4,1,1,2020-03-28,1715,T,90,6.0NRT,306.3,38.1,D
19.93,-89.713,333.3,3.3,1.7,2020-03-28,1715,T,84,6.0NRT,303.4,134.2,D
19.924,-89.682,332.1,3.3,1.7,2020-03-28,1715,T,83,6.0NRT,304.2,128.2,D
21.286,-97.935,322,1,1,2020-03-28,1715,T,54,6.0NRT,303.7,9.7,D
21.246,-98.408,322.5,1,1,2020-03-28,1715,T,65,6.0NRT,303.9,10.7,D
19.653,-89.49,329.5,3.5,1.8,2020-03-28,1715,T,81,6.0NRT,304.3,104.3,D
19.628,-89.53,321.8,3.5,1.8,2020-03-28,1715,T,39,6.0NRT,304.8,51.8,D
19.633,-89.534,324,3.5,1.8,2020-03-28,1715,T,61,6.0NRT,305.5,64.1,D
19.565,-89.516,317.9,3.5,1.8,2020-03-28,1715,T,38,6.0NRT,302.6,38.9,D
21.038,-97.94,360.3,1,1,2020-03-28,1715,T,100,6.0NRT,308.8,71.8,D
21.036,-97.93,328.4,1,1,2020-03-28,1715,T,76,6.0NRT,307.5,10.3,D
20.77,-97.935,322,1,1,2020-03-28,1715,T,67,6.0NRT,304.3,10.5,D
19.452,-90.492,324.1,3,1.6,2020-03-28,1715,T,75,6.0NRT,303.8,55.2,D
19.447,-90.465,321.5,3,1.6,2020-03-28,1715,T,71,6.0NRT,302.5,43.6,D
19.461,-90.467,321.2,3,1.6,2020-03-28,1715,T,54,6.0NRT,302.4,41,D
19.446,-90.47,319.7,3,1.6,2020-03-28,1715,T,27,6.0NRT,302.7,31.5,D
19.386,-90.396,324,3,1.7,2020-03-28,1715,T,75,6.0NRT,303.5,62.1,D
19.563,-92.232,313.4,2.2,1.4,2020-03-28,1715,T,58,6.0NRT,296.7,28.7,D
19.173,-90.485,316.6,3,1.7,2020-03-28,1715,T,64,6.0NRT,301.4,28.7,D
19.394,-92.035,310.7,2.3,1.5,2020-03-28,1715,T,42,6.0NRT,297,23.4,D
20.81,-102.934,329,1.5,1.2,2020-03-28,1715,T,57,6.0NRT,315,17,D
20.576,-101.17,335.2,1.1,1.1,2020-03-28,1715,T,78,6.0NRT,312.3,21.8,D
20.709,-103.126,326.8,1.5,1.2,2020-03-28,1715,T,63,6.0NRT,312.1,12.7,D
18.687,-91.158,321.9,2.8,1.6,2020-03-28,1715,T,75,6.0NRT,296.1,56.6,D
18.682,-91.133,313,2.8,1.6,2020-03-28,1715,T,55,6.0NRT,295.1,21.1,D
19.606,-96.686,326.6,1.1,1.1,2020-03-28,1715,T,64,6.0NRT,311.9,12,D
18.47,-91.294,324.8,2.7,1.6,2020-03-28,1715,T,68,6.0NRT,296.1,59.6,D
18.465,-91.269,323.9,2.7,1.6,2020-03-28,1715,T,73,6.0NRT,293.9,58.1,D
18.461,-91.275,324.2,2.7,1.6,2020-03-28,1715,T,67,6.0NRT,294.1,61.5,D
19.351,-96.487,328.3,1.2,1.1,2020-03-28,1715,T,62,6.0NRT,310.1,10.8,D
18.415,-91.337,324.1,2.7,1.6,2020-03-28,1715,T,77,6.0NRT,300.9,48.9,D
18.41,-91.312,318.3,2.7,1.6,2020-03-28,1715,T,42,6.0NRT,298.4,26.5,D
18.411,-91.345,323.4,2.7,1.6,2020-03-28,1715,T,76,6.0NRT,301.8,47,D
18.406,-91.32,325.5,2.7,1.6,2020-03-28,1715,T,79,6.0NRT,299.3,57.8,D
19.504,-97.865,336.5,1,1,2020-03-28,1715,T,80,6.0NRT,307.3,25.8,D
19.502,-97.855,342.2,1,1,2020-03-28,1715,T,87,6.0NRT,310.4,36.2,D
19.633,-99.15,325.3,1,1,2020-03-28,1715,T,51,6.0NRT,306.9,6.4,D
19.166,-96.305,332.9,1.2,1.1,2020-03-28,1715,T,76,6.0NRT,308.5,19.6,D
19.627,-99.368,333.5,1,1,2020-03-28,1715,T,79,6.0NRT,311.2,18,D
19.626,-99.359,324.5,1,1,2020-03-28,1715,T,61,6.0NRT,311,6.5,D
19.278,-97.189,342.4,1.1,1,2020-03-28,1715,T,87,6.0NRT,305.4,42.7,D
19.442,-98.369,326.7,1,1,2020-03-28,1715,T,64,6.0NRT,312,8.7,D
18.897,-96.157,325.7,1.2,1.1,2020-03-28,1715,T,39,6.0NRT,309,8.6,D
18.088,-91.708,324.7,2.6,1.5,2020-03-28,1715,T,78,6.0NRT,300.9,47.6,D
18.096,-91.713,317.5,2.6,1.5,2020-03-28,1715,T,48,6.0NRT,300.7,21,D
18.082,-91.716,320.3,2.6,1.5,2020-03-28,1715,T,72,6.0NRT,301.4,30.6,D
18.979,-96.991,330.2,1.1,1.1,2020-03-28,1715,T,72,6.0NRT,309.4,19.3,D
19.595,-101.859,337.3,1.2,1.1,2020-03-28,1715,T,86,6.0NRT,300.9,42.2,D
18.747,-96.243,335.8,1.2,1.1,2020-03-28,1715,T,82,6.0NRT,308.6,26.9,D
19.254,-99.587,326.3,1,1,2020-03-28,1715,T,65,6.0NRT,313.3,6.4,D
19.171,-99.337,338.5,1,1,2020-03-28,1715,T,86,6.0NRT,306.5,28.1,D
19.114,-99.012,333.6,1,1,2020-03-28,1715,T,77,6.0NRT,310.7,25.6,D
19.113,-99.002,340,1,1,2020-03-28,1715,T,85,6.0NRT,306.4,35.7,D
18.428,-95.184,323.8,1.4,1.2,2020-03-28,1715,T,65,6.0NRT,308.1,13.4,D
19.433,-102.099,331.3,1.2,1.1,2020-03-28,1715,T,79,6.0NRT,304.2,27.9,D
17.893,-92.488,316,2.3,1.5,2020-03-28,1715,T,45,6.0NRT,300.7,19.7,D
17.898,-92.871,316.2,2.1,1.4,2020-03-28,1715,T,40,6.0NRT,301.1,16.6,D
19.217,-101.236,327,1.1,1.1,2020-03-28,1715,T,51,6.0NRT,312.6,11.3,D
19.216,-101.225,352,1.1,1.1,2020-03-28,1715,T,95,6.0NRT,313.9,59.6,D
18.094,-94.039,316.4,1.7,1.3,2020-03-28,1715,T,36,6.0NRT,303.3,15.7,D
17.54,-91.034,314.8,3,1.6,2020-03-28,1715,T,55,6.0NRT,296.1,18.8,D
17.904,-93.186,331.9,2,1.4,2020-03-28,1715,T,82,6.0NRT,303,56.3,D
17.731,-92.261,319.8,2.4,1.5,2020-03-28,1715,T,68,6.0NRT,300,31.9,D
17.539,-91.039,316.3,3,1.6,2020-03-28,1715,T,60,6.0NRT,296.3,23.6,D
17.901,-93.192,324.5,2,1.4,2020-03-28,1715,T,71,6.0NRT,303.9,32.9,D
17.898,-93.174,334.5,2,1.4,2020-03-28,1715,T,84,6.0NRT,303.2,67.6,D
17.735,-92.265,318.7,2.4,1.5,2020-03-28,1715,T,65,6.0NRT,300,29.9,D
17.889,-93.195,322.4,2,1.4,2020-03-28,1715,T,69,6.0NRT,303.8,25.9,D
17.886,-93.176,320.9,2,1.4,2020-03-28,1715,T,60,6.0NRT,303.5,20.8,D
19.099,-100.974,330.4,1.1,1,2020-03-28,1715,T,55,6.0NRT,312.3,12.2,D
19.09,-100.976,329.7,1.1,1,2020-03-28,1715,T,47,6.0NRT,310.9,10.7,D
17.911,-93.527,320,1.9,1.3,2020-03-28,1715,T,63,6.0NRT,304.5,17.6,D
17.839,-93.127,328,2,1.4,2020-03-28,1715,T,78,6.0NRT,302.8,45.8,D
17.835,-93.109,328,2,1.4,2020-03-28,1715,T,78,6.0NRT,302.1,47.5,D
18.24,-95.721,327.9,1.3,1.1,2020-03-28,1715,T,74,6.0NRT,309.7,16,D
19.024,-101.098,328.9,1.1,1,2020-03-28,1715,T,70,6.0NRT,312.6,9.7,D
19.023,-101.088,339.6,1.1,1,2020-03-28,1715,T,85,6.0NRT,313,27.1,D
18.131,-95.683,326.6,1.3,1.1,2020-03-28,1715,T,73,6.0NRT,310.3,16.7,D
18.823,-100.377,386.7,1,1,2020-03-28,1715,T,100,6.0NRT,319,176.1,D
18.822,-100.368,337.6,1,1,2020-03-28,1715,T,83,6.0NRT,314.6,24.2,D
19.182,-103.654,323.6,1.5,1.2,2020-03-28,1715,T,41,6.0NRT,309,12,D
18.001,-95.957,321.3,1.3,1.1,2020-03-28,1715,T,61,6.0NRT,307.5,9.6,D
17.579,-93.812,324.1,1.8,1.3,2020-03-28,1715,T,74,6.0NRT,304.5,32.7,D
17.95,-98.563,329.6,1,1,2020-03-28,1715,T,70,6.0NRT,312.5,12.6,D
18.173,-100.205,330,1,1,2020-03-28,1715,T,59,6.0NRT,310.2,15.1,D
18.161,-100.247,336.1,1,1,2020-03-28,1715,T,79,6.0NRT,312.2,19.8,D
17.612,-98.769,331.7,1,1,2020-03-28,1715,T,78,6.0NRT,306.7,18.5,D
17.61,-98.759,322.7,1,1,2020-03-28,1715,T,56,6.0NRT,307.6,7.6,D
35.735,-119.255,310.9,1,1,2020-03-28,1850,T,71,6.0NRT,277.4,9.9,D
35.726,-119.257,313,1,1,2020-03-28,1850,T,73,6.0NRT,277.1,11.6,D
34.096,-117.39,312.8,1.1,1.1,2020-03-28,1850,T,65,6.0NRT,299.3,5.3,D
34.046,-117.551,315.9,1.1,1.1,2020-03-28,1850,T,60,6.0NRT,300.5,5,D
49.866,-112.712,303.3,1,1,2020-03-28,1845,T,52,6.0NRT,284.7,4.8,D
17.607,-98.765,327,2,1.4,2020-03-28,2020,A,71,6.0NRT,313.3,22.3,D
17.609,-98.77,328.1,2,1.4,2020-03-28,2020,A,72,6.0NRT,312.6,26.2,D
17.624,-101.174,340.5,1.3,1.1,2020-03-28,2020,A,87,6.0NRT,304.6,50.8,D
17.622,-101.187,321.9,1.3,1.1,2020-03-28,2020,A,46,6.0NRT,302.7,14.2,D
17.634,-101.175,362.4,1.3,1.1,2020-03-28,2020,A,100,6.0NRT,303.9,123.3,D
17.633,-101.188,337.2,1.3,1.1,2020-03-28,2020,A,84,6.0NRT,303.1,42.7,D
18.184,-97.567,360.1,2.5,1.5,2020-03-28,2020,A,100,6.0NRT,319.9,243.9,D
18.181,-97.589,354.2,2.4,1.5,2020-03-28,2020,A,96,6.0NRT,317.8,187.6,D
18.179,-97.573,359.5,2.5,1.5,2020-03-28,2020,A,99,6.0NRT,320.2,236.2,D
18.193,-97.575,333.2,2.5,1.5,2020-03-28,2020,A,74,6.0NRT,317.2,44.9,D
18.442,-95.678,327.1,3.4,1.7,2020-03-28,2020,A,44,6.0NRT,307.3,80.5,D
18.396,-96.292,329.4,3.1,1.7,2020-03-28,2020,A,65,6.0NRT,310.8,38.5,D
18.158,-100.253,332.2,1.5,1.2,2020-03-28,2020,A,59,6.0NRT,315.5,16.7,D
18.236,-101.173,329.7,1.3,1.2,2020-03-28,2020,A,59,6.0NRT,312.1,14.4,D
18.234,-101.185,335.5,1.3,1.1,2020-03-28,2020,A,79,6.0NRT,311.7,28.6,D
18.232,-101.178,332.3,1.3,1.2,2020-03-28,2020,A,64,6.0NRT,311.5,19.6,D
18.887,-97.902,341.5,2.4,1.5,2020-03-28,2020,A,85,6.0NRT,317,87.3,D
18.886,-97.887,333.6,2.4,1.5,2020-03-28,2020,A,76,6.0NRT,316.2,43.6,D
18.884,-97.91,337.3,2.4,1.5,2020-03-28,2020,A,81,6.0NRT,317.2,63.7,D
18.852,-99.278,343.9,1.9,1.3,2020-03-28,2020,A,88,6.0NRT,317.7,68.5,D
19.122,-97.343,326.3,2.6,1.6,2020-03-28,2020,A,56,6.0NRT,290.7,60.8,D
18.796,-100.833,337.8,1.4,1.2,2020-03-28,2020,A,81,6.0NRT,315.4,35.9,D
19.207,-98.654,323.1,2.1,1.4,2020-03-28,2020,A,20,6.0NRT,306,44.6,D
19.19,-99.042,331.4,2,1.4,2020-03-28,2020,A,61,6.0NRT,316.4,33.9,D
19.026,-101.19,332.3,1.4,1.2,2020-03-28,2020,A,72,6.0NRT,317.3,12.9,D
19.311,-99.029,332.8,2,1.4,2020-03-28,2020,A,75,6.0NRT,318,33.5,D
19.348,-98.923,371.2,2,1.4,2020-03-28,2020,A,100,6.0NRT,315.4,283.8,D
19.346,-98.94,329.1,2,1.4,2020-03-28,2020,A,70,6.0NRT,313.4,24.8,D
19.5,-97.869,331,2.4,1.5,2020-03-28,2020,A,76,6.0NRT,308.8,58.4,D
19.459,-98.371,324.8,2.2,1.4,2020-03-28,2020,A,45,6.0NRT,309,18,D
19.339,-99.439,325,1.8,1.3,2020-03-28,2020,A,36,6.0NRT,300.7,36.7,D
19.005,-102.409,337.5,1.2,1.1,2020-03-28,2020,A,68,6.0NRT,318.9,14.2,D
19.392,-99.553,325.7,1.8,1.3,2020-03-28,2020,A,63,6.0NRT,310.3,18.2,D
19.664,-98.278,335.6,2.3,1.5,2020-03-28,2020,A,51,6.0NRT,317.5,49.3,D
19.677,-98.281,340.4,2.3,1.5,2020-03-28,2020,A,51,6.0NRT,318.9,74.4,D
19.581,-99.134,335.7,2,1.4,2020-03-28,2020,A,81,6.0NRT,308.8,54.5,D
19.584,-99.139,341.3,2,1.4,2020-03-28,2020,A,88,6.0NRT,309.3,78.2,D
19.687,-98.288,351,2.3,1.5,2020-03-28,2020,A,84,6.0NRT,315.7,153.9,D
19.234,-104.548,325.9,1,1,2020-03-28,2020,A,63,6.0NRT,311.9,8.9,D
19.541,-102.673,327.3,1.2,1.1,2020-03-28,2020,A,54,6.0NRT,313.3,7.9,D
20.099,-98.204,329.5,2.3,1.5,2020-03-28,2020,A,73,6.0NRT,302,57.6,D
20.097,-98.224,332.3,2.3,1.5,2020-03-28,2020,A,78,6.0NRT,303.1,71.7,D
19.763,-103.234,331,1.1,1,2020-03-28,2020,A,75,6.0NRT,309.5,18.3,D
20.006,-102.853,330.6,1.1,1.1,2020-03-28,2020,A,65,6.0NRT,314.8,11.9,D
20.11,-102.121,331.8,1.3,1.1,2020-03-28,2020,A,58,6.0NRT,313.1,18.3,D
19.86,-105.007,328.5,1,1,2020-03-28,2020,A,74,6.0NRT,315.1,12.8,D
20.573,-101.174,338,1.4,1.2,2020-03-28,2020,A,80,6.0NRT,319,29.3,D
20.391,-103.823,336.6,1.1,1,2020-03-28,2020,A,81,6.0NRT,316.3,17.8,D
20.518,-103.838,339.1,1.1,1,2020-03-28,2020,A,84,6.0NRT,314.3,24.3,D
20.516,-103.848,359.8,1.1,1,2020-03-28,2020,A,99,6.0NRT,318,71.8,D
20.526,-103.85,337.8,1.1,1,2020-03-28,2020,A,83,6.0NRT,312.3,22.4,D
20.627,-103.717,334.7,1.1,1,2020-03-28,2020,A,67,6.0NRT,318.8,12.4,D
20.636,-103.719,345.9,1.1,1,2020-03-28,2020,A,90,6.0NRT,322,32.6,D
20.752,-103.386,332.5,1.1,1,2020-03-28,2020,A,58,6.0NRT,317.1,12.8,D
35.32,-79.588,317.6,1.4,1.2,2020-03-28,1850,A,70,6.0NRT,304.2,12.6,D
35.319,-79.604,338.2,1.4,1.2,2020-03-28,1850,A,89,6.0NRT,304.6,55.5,D
37.474,-96.761,326.3,3.6,1.8,2020-03-28,1850,A,84,6.0NRT,291.8,147.1,D
37.464,-96.801,301.5,3.6,1.8,2020-03-28,1850,A,45,6.0NRT,289.1,15.9,D
37.466,-96.763,323.9,3.6,1.8,2020-03-28,1850,A,82,6.0NRT,291.2,127.4,D
48.635,-99.837,302.8,2.5,1.5,2020-03-28,1850,A,51,6.0NRT,285.6,21.3,D
19.265,-72.269,321,2.8,1.6,2020-03-28,1845,A,44,6.0NRT,301.2,33.8,D
17.816,-88.751,316.4,3.1,1.7,2020-03-28,1845,A,67,6.0NRT,297.3,37.7,D
20.118,-75.522,325.8,1.6,1.3,2020-03-28,1845,A,69,6.0NRT,305.8,21.1,D
20.13,-75.524,337.7,1.6,1.3,2020-03-28,1845,A,87,6.0NRT,306.2,53.1,D
20.24,-76.718,335.6,1.4,1.2,2020-03-28,1845,A,64,6.0NRT,310.6,34.1,D
20.237,-76.823,329.9,1.4,1.2,2020-03-28,1845,A,76,6.0NRT,309.4,19.1,D
20.284,-77.092,362.2,1.3,1.1,2020-03-28,1845,A,100,6.0NRT,311.1,109.6,D
20.283,-77.105,343,1.3,1.1,2020-03-28,1845,A,90,6.0NRT,311.7,44,D
20.303,-77.108,332.7,1.3,1.1,2020-03-28,1845,A,51,6.0NRT,310,19.8,D
20.435,-76.158,328.4,1.5,1.2,2020-03-28,1845,A,70,6.0NRT,301.4,22.7,D
20.433,-77.036,344.8,1.3,1.1,2020-03-28,1845,A,91,6.0NRT,312,54.6,D
20.475,-77.029,319.2,1.3,1.1,2020-03-28,1845,A,13,6.0NRT,302.4,10.7,D
18.505,-89.87,318.9,3.7,1.8,2020-03-28,1845,A,69,6.0NRT,300.1,60.6,D
18.498,-89.903,334.3,3.7,1.8,2020-03-28,1845,A,86,6.0NRT,299.9,180.4,D
18.512,-89.876,323.6,3.7,1.8,2020-03-28,1845,A,75,6.0NRT,300.2,88.3,D
18.505,-89.909,326.4,3.7,1.8,2020-03-28,1845,A,79,6.0NRT,300.6,109.7,D
20.747,-77.06,339,1.3,1.1,2020-03-28,1845,A,75,6.0NRT,307.2,43.6,D
18.563,-90.944,328.7,4.4,1.9,2020-03-28,1845,A,81,6.0NRT,295.3,155.1,D
18.495,-91.277,320.1,4.6,2,2020-03-28,1845,A,70,6.0NRT,296.4,87.4,D
18.486,-91.32,322,4.7,2,2020-03-28,1845,A,73,6.0NRT,295.4,101.4,D
18.58,-90.948,318.8,4.4,1.9,2020-03-28,1845,A,66,6.0NRT,293.7,65.8,D
18.565,-90.952,336.1,4.4,1.9,2020-03-28,1845,A,87,6.0NRT,296.2,240.4,D
18.495,-91.285,323.9,4.6,2,2020-03-28,1845,A,71,6.0NRT,296.5,112.9,D
20.908,-77.721,335.2,1.2,1.1,2020-03-28,1845,A,74,6.0NRT,309.1,27.6,D
20.85,-78.186,335.2,1.2,1.1,2020-03-28,1845,A,72,6.0NRT,304.3,29.3,D
21.005,-77.011,336,1.4,1.2,2020-03-28,1845,A,78,6.0NRT,306.1,32,D
21.017,-76.999,324.4,1.4,1.2,2020-03-28,1845,A,46,6.0NRT,305.5,9.9,D
20.873,-78.156,333.9,1.2,1.1,2020-03-28,1845,A,67,6.0NRT,307,25.2,D
20.872,-78.167,337.9,1.2,1.1,2020-03-28,1845,A,77,6.0NRT,312.4,32.5,D
20.954,-77.915,335.9,1.2,1.1,2020-03-28,1845,A,76,6.0NRT,306.7,28.4,D
19.226,-88.849,322,3,1.6,2020-03-28,1845,A,72,6.0NRT,301.3,52.6,D
19.212,-88.853,317.1,3,1.6,2020-03-28,1845,A,62,6.0NRT,299.4,31.1,D
19.227,-88.856,321.7,3,1.6,2020-03-28,1845,A,71,6.0NRT,301.2,53.7,D
21.06,-77.726,327.7,1.2,1.1,2020-03-28,1845,A,44,6.0NRT,309,17.4,D
21.08,-77.734,332.4,1.2,1.1,2020-03-28,1845,A,74,6.0NRT,309.6,21.4,D
21.159,-77.251,323.5,1.3,1.1,2020-03-28,1845,A,40,6.0NRT,303.6,10.2,D
21.098,-77.832,323.4,1.2,1.1,2020-03-28,1845,A,24,6.0NRT,305.1,11.2,D
19.199,-89.622,317.7,3.4,1.7,2020-03-28,1845,A,48,6.0NRT,304.1,36.4,D
21.189,-77.757,325.1,1.2,1.1,2020-03-28,1845,A,54,6.0NRT,306.5,12.2,D
19.172,-90.473,325.2,3.9,1.8,2020-03-28,1845,A,76,6.0NRT,301.5,98.8,D
19.165,-90.51,323.4,3.9,1.8,2020-03-28,1845,A,73,6.0NRT,301.8,85.9,D
19.12,-90.735,325.9,4.1,1.9,2020-03-28,1845,A,76,6.0NRT,300.5,112.4,D
19.342,-89.695,319.8,3.4,1.7,2020-03-28,1845,A,61,6.0NRT,304.9,39.8,D
19.107,-90.736,325.6,4.1,1.9,2020-03-28,1845,A,76,6.0NRT,300.8,108.9,D
19.178,-90.479,324.7,3.9,1.8,2020-03-28,1845,A,75,6.0NRT,301.3,95,D
19.17,-90.515,319.8,3.9,1.8,2020-03-28,1845,A,67,6.0NRT,301.7,59.3,D
21.285,-77.8,324.4,1.2,1.1,2020-03-28,1845,A,24,6.0NRT,305.6,8.5,D
21.266,-77.951,324.9,1.2,1.1,2020-03-28,1845,A,44,6.0NRT,308.1,10.9,D
19.352,-89.701,320.8,3.4,1.7,2020-03-28,1845,A,69,6.0NRT,305.4,45.7,D
21.258,-78.089,325.4,1.2,1.1,2020-03-28,1845,A,53,6.0NRT,304.9,11.2,D
21.243,-78.212,331.9,1.2,1.1,2020-03-28,1845,A,76,6.0NRT,306.5,16.7,D
21.254,-78.203,340.3,1.2,1.1,2020-03-28,1845,A,87,6.0NRT,310,32.9,D
21.252,-78.293,350.4,1.2,1.1,2020-03-28,1845,A,94,6.0NRT,309,57,D
19.392,-89.743,322.6,3.4,1.7,2020-03-28,1845,A,72,6.0NRT,304.7,52.9,D
21.262,-78.294,355.4,1.2,1.1,2020-03-28,1845,A,97,6.0NRT,308.2,70.6,D
21.26,-78.305,363.9,1.2,1.1,2020-03-28,1845,A,100,6.0NRT,307.8,98.4,D
21.34,-77.76,327.1,1.2,1.1,2020-03-28,1845,A,61,6.0NRT,305.3,16.8,D
19.338,-90.183,323.4,3.7,1.8,2020-03-28,1845,A,65,6.0NRT,303.2,59.5,D
21.343,-77.755,325.1,1.2,1.1,2020-03-28,1845,A,56,6.0NRT,303.2,15.9,D
21.341,-77.767,325.8,1.2,1.1,2020-03-28,1845,A,58,6.0NRT,307,16,D
21.424,-77.166,323.6,1.3,1.1,2020-03-28,1845,A,39,6.0NRT,306.5,14.8,D
21.423,-77.178,339.9,1.3,1.1,2020-03-28,1845,A,87,6.0NRT,307.5,48.6,D
21.279,-78.348,327.6,1.2,1.1,2020-03-28,1845,A,33,6.0NRT,308,15.1,D
19.387,-89.749,321.2,3.4,1.7,2020-03-28,1845,A,68,6.0NRT,304.2,45.1,D
21.288,-78.428,329.7,1.1,1.1,2020-03-28,1845,A,62,6.0NRT,311,17.7,D
21.394,-77.665,322.1,1.3,1.1,2020-03-28,1845,A,48,6.0NRT,303.6,11.1,D
19.353,-90.157,322.5,3.7,1.8,2020-03-28,1845,A,71,6.0NRT,303.1,58.5,D
19.346,-90.192,318.6,3.7,1.8,2020-03-28,1845,A,46,6.0NRT,302.6,31,D
21.36,-78.099,327.6,1.2,1.1,2020-03-28,1845,A,60,6.0NRT,305.6,12.8,D
21.37,-78.169,332.2,1.2,1.1,2020-03-28,1845,A,64,6.0NRT,312.4,17.6,D
21.38,-78.171,354.6,1.2,1.1,2020-03-28,1845,A,97,6.0NRT,309.3,69.7,D
21.378,-78.182,358.9,1.2,1.1,2020-03-28,1845,A,99,6.0NRT,310.6,83.7,D
19.546,-89.59,324.1,3.3,1.7,2020-03-28,1845,A,44,6.0NRT,304.5,47.5,D
21.387,-78.132,330.8,1.2,1.1,2020-03-28,1845,A,56,6.0NRT,307,16.1,D
21.381,-78.177,333,1.2,1.1,2020-03-28,1845,A,79,6.0NRT,308.9,20.3,D
21.404,-78.076,346.6,1.2,1.1,2020-03-28,1845,A,86,6.0NRT,312.9,49,D
19.542,-89.593,322.8,3.3,1.7,2020-03-28,1845,A,54,6.0NRT,304.7,43.5,D
19.416,-90.547,319,3.9,1.8,2020-03-28,1845,A,63,6.0NRT,302.8,47.9,D
21.494,-77.914,394.7,1.2,1.1,2020-03-28,1845,A,100,6.0NRT,309.1,277.1,D
21.493,-77.925,363.9,1.2,1.1,2020-03-28,1845,A,100,6.0NRT,306.8,108.4,D
21.439,-78.344,338.3,1.2,1.1,2020-03-28,1845,A,38,6.0NRT,313,23.7,D
21.437,-78.355,373.3,1.2,1.1,2020-03-28,1845,A,94,6.0NRT,316.7,133,D
21.436,-78.366,332.7,1.2,1.1,2020-03-28,1845,A,56,6.0NRT,311.1,16.3,D
21.457,-78.279,331.7,1.2,1.1,2020-03-28,1845,A,32,6.0NRT,311.9,12.7,D
21.448,-78.345,357.9,1.2,1.1,2020-03-28,1845,A,93,6.0NRT,314.2,72.3,D
21.447,-78.356,367.3,1.2,1.1,2020-03-28,1845,A,100,6.0NRT,316.6,107.9,D
21.452,-78.353,351.8,1.2,1.1,2020-03-28,1845,A,95,6.0NRT,315.4,57.5,D
21.45,-78.364,333,1.2,1.1,2020-03-28,1845,A,66,6.0NRT,314.5,16,D
21.502,-78.028,325.2,1.2,1.1,2020-03-28,1845,A,67,6.0NRT,304.1,11.9,D
21.511,-78.271,338.8,1.2,1.1,2020-03-28,1845,A,86,6.0NRT,311.4,26.4,D
21.51,-78.282,335.6,1.2,1.1,2020-03-28,1845,A,83,6.0NRT,313,20.3,D
21.508,-78.293,334.6,1.2,1.1,2020-03-28,1845,A,81,6.0NRT,311.2,18.3,D
21.499,-78.438,343.2,1.1,1.1,2020-03-28,1845,A,89,6.0NRT,311.4,39.5,D
21.547,-78.219,336.3,1.2,1.1,2020-03-28,1845,A,83,6.0NRT,311.7,23.8,D
21.546,-78.231,362.2,1.2,1.1,2020-03-28,1845,A,100,6.0NRT,313.7,93.4,D
19.565,-90.438,319.5,3.8,1.8,2020-03-28,1845,A,52,6.0NRT,303,44.1,D
21.596,-78.082,338.9,1.2,1.1,2020-03-28,1845,A,85,6.0NRT,309.8,38.1,D
21.606,-78.083,333.7,1.2,1.1,2020-03-28,1845,A,81,6.0NRT,304.8,29.1,D
21.549,-78.529,325.7,1.1,1.1,2020-03-28,1845,A,33,6.0NRT,306.7,10.4,D
21.548,-78.54,334,1.1,1.1,2020-03-28,1845,A,76,6.0NRT,309.9,22.1,D
